,file_name,edinet_id,submission_date,reporting_period_start,reporting_period_end,company_name,shares_issued,shares_held,resolution_status_shares,resolution_status_shares_yen,buyback_meeting_date,buyback_period_start,buyback_period_end,total_shares_acquired,total_shares_acquired_yen,cumulative_shares_acquired,cumulative_shares_acquired_yen,reporting_period_date,acquired_shares,acquired_shares_yen,disposed_share,disposed_share_yen
0,S100RKG4_XBRL,E01100,2023-08-07,2023-07-01,2023-07-31,"OKAMOTO INDUSTRIES,INC.",18099367,500004,"400,000","2,000,000,000",2022-12-16,2022-12-19,2023-09-30,,,"339,800","1,329,822,000",,,,,
